2023-11-23T00:00:01.497786+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:03.558083+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:05.590421+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:07.627936+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:09.702128+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:11.855252+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:13.999133+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:16.150848+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:18.199927+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:20.225119+02:00,DHT22_01,27.6,50.3
2023-11-23T00:00:22.262242+02:00,DHT22_01,27.6,50.2
2023-11-23T00:00:24.287770+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:26.313811+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:28.351012+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:30.416223+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:32.442689+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:34.470475+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:36.506758+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:38.532109+02:00,DHT22_01,27.6,50.0
2023-11-23T00:00:40.558090+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:42.597725+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:44.631296+02:00,DHT22_01,27.5,50.1
2023-11-23T00:00:46.667056+02:00,DHT22_01,27.5,50.1
2023-11-23T00:00:48.692731+02:00,DHT22_01,27.5,50.1
2023-11-23T00:00:50.760709+02:00,DHT22_01,27.6,50.1
2023-11-23T00:00:52.786663+02:00,DHT22_01,27.6,50.2
2023-11-23T00:00:54.813742+02:00,DHT22_01,27.5,50.2
2023-11-23T00:00:56.848779+02:00,DHT22_01,27.5,50.2
2023-11-23T00:00:58.952856+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:01.103039+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:03.127060+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:05.201671+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:07.231221+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:09.304506+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:11.423648+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:13.450567+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:15.475048+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:17.501573+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:19.586849+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:21.663637+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:23.734992+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:25.852541+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:27.877036+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:29.904106+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:31.995216+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:34.143989+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:36.216271+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:38.263286+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:40.310523+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:42.358431+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:44.405717+02:00,DHT22_01,27.6,50.3
2023-11-23T00:01:46.466633+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:48.494422+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:51.913398+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:53.953836+02:00,DHT22_01,27.5,50.3
2023-11-23T00:01:56.078556+02:00,DHT22_01,27.5,50.2
2023-11-23T00:01:58.227993+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:00.685301+02:00,DHT22_01,27.5,50.3
2023-11-23T00:02:02.809475+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:04.837363+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:06.933208+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:09.081744+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:12.943563+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:15.020943+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:17.171581+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:19.219129+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:21.729613+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:23.805702+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:25.831515+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:27.928390+02:00,DHT22_01,27.5,50.2
2023-11-23T00:02:30.082884+02:00,DHT22_01,27.5,50.1
2023-11-23T00:02:32.225987+02:00,DHT22_01,27.5,50.0
2023-11-23T00:02:34.377637+02:00,DHT22_01,27.5,49.9
2023-11-23T00:02:36.800189+02:00,DHT22_01,27.5,49.9
2023-11-23T00:02:38.858531+02:00,DHT22_01,27.5,49.9
2023-11-23T00:02:40.882275+02:00,DHT22_01,27.5,50.0
