2023-12-09T13:55:52.690022+02:00,DHT22_01,29.3,39.1
2023-12-09T13:55:56.847960+02:00,DHT22_01,29.3,39.2
2023-12-09T13:56:00.900467+02:00,DHT22_01,29.3,39.2
2023-12-09T13:56:04.954782+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:09.009433+02:00,DHT22_01,29.4,39.1
2023-12-09T13:56:13.087530+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:17.169747+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:21.226309+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:25.280112+02:00,DHT22_01,29.4,39.1
2023-12-09T13:56:29.330625+02:00,DHT22_01,29.4,39.1
2023-12-09T13:56:35.416311+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:37.454908+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:39.562296+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:41.801712+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:43.949256+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:46.091479+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:48.250533+02:00,DHT22_01,29.5,39.3
2023-12-09T13:56:50.500399+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:52.749743+02:00,DHT22_01,29.4,39.2
2023-12-09T13:56:54.899228+02:00,DHT22_01,29.4,39.3
2023-12-09T13:56:56.943671+02:00,DHT22_01,29.5,39.3
2023-12-09T13:56:58.978052+02:00,DHT22_01,29.5,39.3
2023-12-09T13:57:01.038910+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:03.069859+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:05.101031+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:07.136301+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:09.171724+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:11.211482+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:13.243960+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:15.297749+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:17.325361+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:19.355530+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:21.391107+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:23.468604+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:25.594571+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:27.628802+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:29.655160+02:00,DHT22_01,29.5,39.2
2023-12-09T13:57:31.775797+02:00,DHT22_01,29.5,39.3
2023-12-09T13:57:33.913583+02:00,DHT22_01,29.5,39.3
2023-12-09T13:57:35.951565+02:00,DHT22_01,29.5,39.3
2023-12-09T13:57:38.014728+02:00,DHT22_01,29.5,39.1
2023-12-09T13:57:40.104642+02:00,DHT22_01,29.5,38.9
2023-12-09T13:57:42.213149+02:00,DHT22_01,29.5,38.9
2023-12-09T13:57:44.358582+02:00,DHT22_01,29.5,38.9
2023-12-09T13:57:46.507608+02:00,DHT22_01,29.5,39.0
2023-12-09T13:57:48.672898+02:00,DHT22_01,29.5,39.0
2023-12-09T13:57:50.811136+02:00,DHT22_01,29.5,39.0
2023-12-09T13:57:53.146089+02:00,DHT22_01,29.5,38.9
2023-12-09T13:57:55.291899+02:00,DHT22_01,29.5,38.6
2023-12-09T13:57:57.318928+02:00,DHT22_01,29.5,38.4
2023-12-09T13:57:59.377231+02:00,DHT22_01,29.5,38.2
2023-12-09T13:58:01.430941+02:00,DHT22_01,29.5,38.1
2023-12-09T13:58:03.472259+02:00,DHT22_01,29.5,38.1
2023-12-09T13:58:05.529168+02:00,DHT22_01,29.5,38.1
2023-12-09T13:58:07.592816+02:00,DHT22_01,29.6,38.2
2023-12-09T13:58:09.656675+02:00,DHT22_01,29.6,38.2
2023-12-09T13:58:11.830848+02:00,DHT22_01,29.6,38.2
2023-12-09T13:58:13.958483+02:00,DHT22_01,29.6,38.3
2023-12-09T13:58:16.014645+02:00,DHT22_01,29.5,38.4
2023-12-09T13:58:18.077506+02:00,DHT22_01,29.6,38.4
2023-12-09T13:58:20.211042+02:00,DHT22_01,29.6,38.3
2023-12-09T13:58:22.256317+02:00,DHT22_01,29.6,38.4
